Date,Region,Market,Store Type,Product Category,Collection Type,Product Family,SKU,Units Sold,Revenue,Average Selling Price,Inventory Units,Sell Through Rate,Gross Margin %,Return Rate,Customer Segment,Channel,Visual Merchandising Score,Stockout Flag,Promotion Flag
2024-10-06,Asia-Pacific,South Korea,Flagship,Ready-to-Wear,Seasonal,Coat,LX-RE-03185,31,70051.2,2171.76,12,0.7128,0.6055,0.2061,New Client,E-commerce,9.7,0,0
2024-03-26,Europe,France,Boutique,Accessories,Core,Jewellery,LX-AC-03186,18,12494.88,694.16,5,0.7635,0.73,0.0798,High Value,Retail,7.0,0,0
2024-10-16,Europe,France,Boutique,Leather Goods,Runway,Wallet,LX-LE-03187,26,74667.69,2776.06,17,0.6037,0.6569,0.0615,Returning Client,Retail,9.3,0,0
2024-01-19,Europe,France,E-commerce,Women's Shoes,Core,Pump,LX-WO-03188,7,6912.2,1000.97,3,0.6728,0.6135,0.1765,New Client,Retail,6.1,0,0
2024-11-01,North America,USA,Department Store,Women's Shoes,Core,Sandal,LX-WO-03189,32,32261.93,981.68,8,0.7981,0.6045,0.0445,New Client,Retail,8.8,0,0
2023-03-12,North America,USA,Department Store,Women's Shoes,Core,Sandal,LX-WO-03190,4,3800.09,961.56,1,0.7915,0.6007,0.175,New Client,E-commerce,6.2,0,0
2024-04-22,North America,USA,Department Store,Men's Shoes,Core,Oxford,LX-ME-03191,31,25729.83,821.37,11,0.7278,0.592,0.0432,Returning Client,Retail,7.7,0,0
2024-07-04,Europe,UK,E-commerce,Leather Goods,Core,Wallet,LX-LE-03192,22,36644.07,1766.32,10,0.6704,0.6448,0.1403,High Value,Retail,3.2,0,0
2024-11-24,Europe,Italy,Boutique,Accessories,Limited Edition,Silk Scarf,LX-AC-03193,2,3158.48,1166.24,0,0.8553,0.7882,0.0419,VIC,Clienteling,9.9,0,1
2024-03-23,Europe,France,Boutique,Ready-to-Wear,Seasonal,Coat,LX-RE-03194,14,53175.13,2752.12,10,0.5766,0.5611,0.1192,VIC,E-commerce,7.7,0,0
2023-07-22,North America,USA,E-commerce,Men's Shoes,Limited Edition,Loafer,LX-ME-03195,2,2000.85,1064.28,0,0.8695,0.6346,0.1057,New Client,Retail,3.0,0,0
2024-02-05,Europe,UK,Boutique,Women's Shoes,Runway,Sandal,LX-WO-03196,16,19188.5,1169.46,8,0.665,0.5982,0.0633,Returning Client,Retail,8.7,0,0
2024-11-05,Asia-Pacific,Japan,Department Store,Accessories,Core,Jewellery,LX-AC-03197,23,15690.05,652.8,11,0.6594,0.7367,0.2164,New Client,E-commerce,10.0,0,0
2023-09-04,Middle East,UAE,Boutique,Ready-to-Wear,Seasonal,Coat,LX-RE-03198,13,33997.83,2557.67,4,0.7259,0.6051,0.0504,New Client,Retail,8.5,0,0
2023-01-03,Asia-Pacific,Japan,Boutique,Men's Shoes,Seasonal,Derby,LX-ME-03199,20,19873.04,990.68,4,0.8248,0.6165,0.0651,New Client,Retail,7.2,0,0
2023-07-20,Asia-Pacific,Japan,Boutique,Men's Shoes,Core,Derby,LX-ME-03200,1,831.02,823.61,0,0.7863,0.6142,0.0592,New Client,Clienteling,7.6,0,1
2024-12-10,Europe,UK,Boutique,Leather Goods,Limited Edition,Handbag,LX-LE-03201,16,33158.75,2528.96,0,0.9681,0.7002,0.0564,New Client,Retail,8.4,1,0
2023-12-28,Asia-Pacific,South Korea,Flagship,Leather Goods,Seasonal,Clutch,LX-LE-03202,41,91602.18,2137.99,10,0.7916,0.6797,0.0521,New Client,Retail,10.0,0,1
2024-01-15,North America,USA,Department Store,Men's Shoes,Core,Loafer,LX-ME-03203,4,3500.34,847.13,1,0.6904,0.6297,0.1434,New Client,E-commerce,9.2,0,0
2024-05-19,North America,USA,Department Store,Accessories,Seasonal,Belt,LX-AC-03204,26,15793.7,606.54,10,0.7063,0.7059,0.0639,Returning Client,Clienteling,7.1,0,0
2023-11-01,Europe,Italy,E-commerce,Women's Shoes,Limited Edition,Sandal,LX-WO-03205,21,29078.91,1384.71,3,0.866,0.6551,0.1674,New Client,E-commerce,7.0,0,0
2023-12-10,Europe,UK,E-commerce,Accessories,Seasonal,Jewellery,LX-AC-03206,20,11515.43,589.93,5,0.7941,0.707,0.1496,High Value,Retail,5.4,0,1
2024-04-25,Asia-Pacific,Japan,Department Store,Ready-to-Wear,Core,Knitwear,LX-RE-03207,26,57101.71,2176.63,6,0.7884,0.6021,0.2018,High Value,E-commerce,7.6,0,0
2023-12-03,Europe,UK,Flagship,Ready-to-Wear,Core,Coat,LX-RE-03208,28,68940.98,2458.49,9,0.7404,0.5585,0.0774,Returning Client,Clienteling,7.1,0,0
2024-09-06,North America,USA,Department Store,Ready-to-Wear,Core,Blazer,LX-RE-03209,4,8543.77,2116.89,0,0.8052,0.5866,0.0646,New Client,Retail,7.6,0,0
2023-10-10,Middle East,UAE,Department Store,Accessories,Core,Jewellery,LX-AC-03210,7,4631.04,651.8,2,0.7308,0.6917,0.1709,Returning Client,E-commerce,8.0,0,0
2024-04-07,Europe,Italy,Flagship,Leather Goods,Core,Tote,LX-LE-03211,34,78572.46,2211.44,10,0.7625,0.6734,0.1544,New Client,E-commerce,10.0,0,0
2023-05-08,Asia-Pacific,Japan,E-commerce,Men's Shoes,Seasonal,Oxford,LX-ME-03212,11,9245.23,829.28,8,0.5789,0.591,0.1334,Returning Client,E-commerce,7.9,0,0
2024-04-07,Europe,UK,Boutique,Ready-to-Wear,Core,Dress,LX-RE-03213,25,55824.67,2183.85,9,0.7199,0.5953,0.0411,Returning Client,Retail,8.5,0,0
2024-07-31,North America,USA,Boutique,Leather Goods,Seasonal,Handbag,LX-LE-03214,7,14448.03,2127.84,4,0.6087,0.6651,0.0707,Returning Client,Clienteling,5.0,0,1
2024-03-21,Asia-Pacific,China,Flagship,Accessories,Seasonal,Jewellery,LX-AC-03215,24,21567.89,864.93,13,0.6379,0.7264,0.0738,High Value,Retail,9.6,0,0
2024-01-28,Europe,UK,Flagship,Men's Shoes,Limited Edition,Derby,LX-ME-03216,23,28891.22,1256.14,1,0.9391,0.6149,0.0428,Returning Client,Retail,7.0,0,0
2024-08-11,Asia-Pacific,South Korea,Flagship,Women's Shoes,Seasonal,Sandal,LX-WO-03217,4,3986.57,960.62,1,0.7622,0.6494,0.2023,High Value,E-commerce,9.5,0,0
2023-07-28,North America,USA,Boutique,Leather Goods,Core,Tote,LX-LE-03218,9,16818.52,1801.18,2,0.8133,0.6882,0.1549,New Client,E-commerce,9.5,0,0
2023-04-20,Asia-Pacific,Japan,E-commerce,Women's Shoes,Core,Sandal,LX-WO-03219,20,17921.97,941.28,5,0.7951,0.6111,0.1265,Returning Client,Retail,3.8,0,0
2024-07-31,North America,USA,Boutique,Women's Shoes,Limited Edition,Boot,LX-WO-03220,13,18012.32,1410.96,1,0.8697,0.637,0.0537,Returning Client,Retail,5.8,0,0
2023-06-05,North America,USA,Department Store,Leather Goods,Core,Wallet,LX-LE-03221,9,26782.15,2281.09,3,0.6969,0.6631,0.0248,VIC,Retail,8.5,0,0
2024-12-05,Europe,Italy,Boutique,Women's Shoes,Limited Edition,Sneaker,LX-WO-03222,6,8009.7,1527.95,0,0.9316,0.6336,0.0568,Returning Client,Retail,6.0,1,0
2024-08-04,Europe,UK,E-commerce,Women's Shoes,Limited Edition,Sneaker,LX-WO-03223,12,17011.94,1434.88,1,0.9009,0.6334,0.1157,Returning Client,Retail,6.2,0,1
2024-12-12,North America,USA,Boutique,Accessories,Seasonal,Jewellery,LX-AC-03224,11,7004.02,624.55,3,0.7393,0.7031,0.0536,High Value,Clienteling,8.3,0,1
2024-10-07,North America,USA,Flagship,Women's Shoes,Seasonal,Boot,LX-WO-03225,26,25982.31,987.47,10,0.7177,0.6174,0.0598,New Client,Clienteling,7.8,0,0
2023-09-06,Europe,UK,Flagship,Ready-to-Wear,Runway,Knitwear,LX-RE-03226,5,14871.92,2846.3,3,0.6062,0.5892,0.1664,New Client,E-commerce,10.0,0,1
2024-10-10,North America,USA,Boutique,Accessories,Core,Sunglasses,LX-AC-03227,29,18159.8,629.98,9,0.7548,0.7356,0.0745,New Client,Retail,6.6,0,1
2023-11-11,Middle East,UAE,E-commerce,Men's Shoes,Core,Sneaker,LX-ME-03228,27,22725.78,835.43,7,0.7884,0.5968,0.1544,High Value,Retail,7.5,0,1
2023-01-18,Europe,Italy,Flagship,Men's Shoes,Core,Loafer,LX-ME-03229,31,34454.4,1071.26,6,0.8158,0.6185,0.0712,Returning Client,Retail,9.5,0,0
2023-06-11,North America,USA,E-commerce,Ready-to-Wear,Seasonal,Dress,LX-RE-03230,18,40867.97,2240.2,3,0.8212,0.531,0.1588,Returning Client,Retail,7.9,0,1
2023-05-07,North America,USA,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-03231,16,13402.96,860.93,4,0.772,0.6242,0.0716,Returning Client,Retail,5.2,0,1
2023-10-14,Asia-Pacific,South Korea,Department Store,Accessories,Core,Jewellery,LX-AC-03232,26,16674.96,648.15,7,0.7676,0.7176,0.2209,High Value,E-commerce,6.3,0,0
2024-03-07,Middle East,UAE,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-03233,24,19219.56,821.77,8,0.733,0.6018,0.074,Returning Client,Retail,5.3,0,0
2024-03-19,North America,USA,Department Store,Leather Goods,Limited Edition,Tote,LX-LE-03234,13,36689.75,2780.58,1,0.9231,0.7367,0.0439,Returning Client,Clienteling,8.0,0,0
2023-06-14,North America,USA,Flagship,Accessories,Core,Jewellery,LX-AC-03235,6,4200.37,707.49,2,0.704,0.7421,0.0703,Returning Client,Retail,6.3,0,1
2023-01-06,North America,USA,Department Store,Leather Goods,Core,Handbag,LX-LE-03236,8,15342.92,1864.72,3,0.7053,0.6607,0.0785,New Client,Retail,8.9,0,0
2024-08-09,Middle East,UAE,Flagship,Women's Shoes,Seasonal,Sneaker,LX-WO-03237,2,2546.37,1218.36,0,0.7148,0.5988,0.0799,High Value,Retail,10.0,0,0
2024-02-07,Europe,Italy,Boutique,Men's Shoes,Core,Sneaker,LX-ME-03238,25,22532.89,910.88,11,0.6777,0.5951,0.1456,Returning Client,E-commerce,6.3,0,1
2024-08-10,Europe,UK,Boutique,Men's Shoes,Core,Sneaker,LX-ME-03239,4,3486.91,840.22,1,0.7598,0.6158,0.0766,Returning Client,Retail,9.5,0,1
2023-12-21,Europe,UK,Boutique,Leather Goods,Seasonal,Handbag,LX-LE-03240,15,33144.98,2120.6,10,0.592,0.6715,0.0755,New Client,Retail,9.8,0,1
2023-06-26,Europe,Italy,Flagship,Leather Goods,Seasonal,Clutch,LX-LE-03241,6,12154.82,1966.8,2,0.7106,0.7038,0.0449,New Client,Retail,9.0,0,1
2023-03-24,Asia-Pacific,China,Boutique,Women's Shoes,Runway,Sandal,LX-WO-03242,31,38584.51,1279.2,19,0.6103,0.64,0.1975,New Client,E-commerce,5.2,0,0
2024-03-31,Middle East,UAE,Department Store,Ready-to-Wear,Core,Blazer,LX-RE-03243,14,30625.38,2220.84,5,0.7305,0.6036,0.0595,High Value,Retail,6.0,0,0
2024-02-03,Europe,Italy,Boutique,Men's Shoes,Runway,Oxford,LX-ME-03244,29,39760.0,1375.16,11,0.7129,0.6186,0.0445,Returning Client,Clienteling,6.8,0,0
2024-10-09,Middle East,UAE,Boutique,Men's Shoes,Seasonal,Derby,LX-ME-03245,17,17762.47,1018.87,11,0.6028,0.611,0.0596,Returning Client,Retail,8.7,0,0
2023-11-11,Europe,UK,Boutique,Ready-to-Wear,Runway,Dress,LX-RE-03246,5,14747.32,2826.51,1,0.7727,0.5908,0.0448,New Client,Retail,9.9,0,0
2024-04-24,Asia-Pacific,South Korea,Boutique,Ready-to-Wear,Core,Knitwear,LX-RE-03247,19,41765.32,2156.13,3,0.835,0.6071,0.0556,Returning Client,Retail,8.3,0,0
2024-01-21,Middle East,UAE,Boutique,Leather Goods,Core,Wallet,LX-LE-03248,7,13298.81,1899.83,2,0.7094,0.6971,0.0781,Returning Client,Clienteling,7.0,0,0
2023-05-23,Asia-Pacific,Japan,Flagship,Accessories,Core,Belt,LX-AC-03249,16,11873.11,725.74,4,0.7905,0.7336,0.1461,New Client,E-commerce,8.5,0,1
2023-11-04,North America,USA,Flagship,Accessories,Runway,Silk Scarf,LX-AC-03250,42,43973.39,1001.9,37,0.5274,0.7465,0.13,Returning Client,E-commerce,10.0,0,0
2023-10-12,Europe,UK,Boutique,Women's Shoes,Core,Sneaker,LX-WO-03251,23,21824.43,946.05,5,0.8147,0.6466,0.0441,High Value,Clienteling,7.2,0,0
2023-07-12,North America,USA,Boutique,Leather Goods,Seasonal,Tote,LX-LE-03252,18,34672.08,1894.96,12,0.5987,0.7004,0.0728,High Value,Retail,8.1,0,1
2024-08-11,North America,USA,Flagship,Accessories,Seasonal,Belt,LX-AC-03253,6,5263.56,860.48,2,0.7321,0.6964,0.0646,Returning Client,Retail,8.3,0,0
2023-08-29,Europe,UK,E-commerce,Women's Shoes,Seasonal,Pump,LX-WO-03254,18,27779.68,1247.51,10,0.6399,0.5786,0.0725,VIC,Clienteling,5.5,0,0
2024-05-12,North America,USA,Boutique,Women's Shoes,Limited Edition,Pump,LX-WO-03255,13,31958.52,1715.05,1,0.9034,0.6759,0.0482,VIC,Retail,8.2,0,0
2024-09-13,Asia-Pacific,Japan,Department Store,Women's Shoes,Core,Sandal,LX-WO-03256,14,13451.59,922.1,3,0.7944,0.5931,0.1987,High Value,E-commerce,9.8,0,0
2024-03-11,Europe,UK,Boutique,Leather Goods,Seasonal,Wallet,LX-LE-03257,22,46193.42,2059.54,12,0.6366,0.6928,0.1562,New Client,E-commerce,8.3,0,1
2023-01-24,Asia-Pacific,Japan,Flagship,Ready-to-Wear,Core,Coat,LX-RE-03258,11,25519.67,2302.7,5,0.6864,0.5748,0.211,Returning Client,E-commerce,7.5,0,0
2024-12-01,Asia-Pacific,South Korea,Boutique,Accessories,Core,Jewellery,LX-AC-03259,32,20963.45,634.18,9,0.7771,0.6925,0.0645,New Client,Retail,9.2,0,0
2024-01-01,Asia-Pacific,China,Boutique,Women's Shoes,Seasonal,Pump,LX-WO-03260,8,14494.71,1444.18,3,0.7018,0.6333,0.078,VIC,E-commerce,5.1,0,1
2023-03-04,Europe,UK,Boutique,Accessories,Seasonal,Jewellery,LX-AC-03261,26,16360.43,636.89,20,0.5578,0.7144,0.0641,New Client,Retail,6.2,0,0
2024-09-07,North America,USA,Boutique,Accessories,Limited Edition,Belt,LX-AC-03262,7,5136.04,844.85,0,0.9848,0.7728,0.0543,High Value,Retail,8.5,1,0
2023-01-26,Europe,France,E-commerce,Accessories,Core,Belt,LX-AC-03263,29,20610.12,728.17,8,0.7789,0.7143,0.1228,Returning Client,Retail,5.4,0,0
2024-05-11,Europe,France,Department Store,Ready-to-Wear,Core,Blazer,LX-RE-03264,26,64713.11,2405.96,10,0.7156,0.5621,0.0499,New Client,Retail,9.3,0,0
2023-02-19,North America,USA,Boutique,Leather Goods,Core,Tote,LX-LE-03265,13,23527.78,1736.88,2,0.8229,0.6645,0.0508,New Client,Retail,9.8,0,0
2024-10-18,Asia-Pacific,South Korea,Boutique,Women's Shoes,Runway,Sneaker,LX-WO-03266,3,4019.74,1287.76,1,0.614,0.6343,0.0563,Returning Client,Retail,9.7,0,0
2023-10-05,North America,USA,Department Store,Accessories,Seasonal,Sunglasses,LX-AC-03267,24,18424.56,770.0,9,0.715,0.7141,0.1723,Returning Client,E-commerce,6.8,0,0
2024-08-13,Asia-Pacific,South Korea,Boutique,Women's Shoes,Core,Sandal,LX-WO-03268,11,10834.55,966.12,4,0.726,0.6376,0.1595,High Value,E-commerce,8.3,0,0
2023-02-28,Europe,Italy,Boutique,Leather Goods,Limited Edition,Wallet,LX-LE-03269,2,4199.24,2717.03,0,0.9627,0.6963,0.1825,New Client,E-commerce,5.9,1,0
2023-07-10,Europe,Italy,Department Store,Leather Goods,Limited Edition,Tote,LX-LE-03270,16,51987.0,3187.04,3,0.822,0.7462,0.2123,Returning Client,E-commerce,8.3,0,0
2023-09-17,Asia-Pacific,South Korea,Boutique,Accessories,Seasonal,Belt,LX-AC-03271,26,15416.72,605.67,17,0.597,0.7218,0.0593,Returning Client,Clienteling,5.6,0,0
2024-04-06,Asia-Pacific,China,Department Store,Women's Shoes,Core,Sneaker,LX-WO-03272,28,28493.54,1041.05,7,0.7909,0.6397,0.0755,Returning Client,Retail,5.5,0,0
2024-09-01,Asia-Pacific,South Korea,E-commerce,Women's Shoes,Runway,Boot,LX-WO-03273,27,34007.06,1314.74,15,0.6319,0.5848,0.1676,Returning Client,Retail,4.2,0,1
2024-09-19,North America,USA,Boutique,Men's Shoes,Seasonal,Derby,LX-ME-03274,15,22273.94,1065.31,8,0.626,0.6277,0.1198,VIC,E-commerce,5.4,0,0
2024-12-24,Europe,Italy,Department Store,Leather Goods,Limited Edition,Tote,LX-LE-03275,7,22657.33,3207.89,1,0.8562,0.707,0.0429,New Client,Retail,7.6,0,0
2024-09-23,Europe,France,E-commerce,Men's Shoes,Core,Oxford,LX-ME-03276,10,8781.44,874.21,4,0.6884,0.598,0.1698,Returning Client,E-commerce,7.3,0,0
2024-12-03,Middle East,UAE,Boutique,Leather Goods,Limited Edition,Handbag,LX-LE-03277,1,2844.96,2823.78,0,0.9002,0.7426,0.0468,New Client,Retail,7.5,0,1
2023-09-16,Asia-Pacific,South Korea,Department Store,Leather Goods,Seasonal,Clutch,LX-LE-03278,2,3794.39,1920.24,0,0.7149,0.661,0.0799,High Value,Retail,6.2,0,0
2023-05-15,Asia-Pacific,South Korea,Boutique,Ready-to-Wear,Limited Edition,Knitwear,LX-RE-03279,7,21868.55,3210.77,0,0.8771,0.5909,0.0576,High Value,Retail,5.2,0,0
2024-01-08,Asia-Pacific,South Korea,Department Store,Women's Shoes,Seasonal,Pump,LX-WO-03280,12,12104.82,1033.54,7,0.6222,0.622,0.0449,High Value,Retail,5.4,0,0
2024-10-16,North America,USA,E-commerce,Accessories,Seasonal,Jewellery,LX-AC-03281,24,17425.5,722.81,14,0.616,0.6758,0.1259,New Client,Retail,7.3,0,0
2024-06-02,Europe,Italy,E-commerce,Leather Goods,Core,Clutch,LX-LE-03282,21,38972.07,1889.83,4,0.8314,0.6365,0.1887,New Client,E-commerce,5.8,0,1
2024-04-09,North America,USA,Boutique,Accessories,Seasonal,Silk Scarf,LX-AC-03283,5,3328.48,654.89,3,0.6081,0.7277,0.0611,Returning Client,Retail,8.1,0,0
2024-07-31,Europe,France,Department Store,Men's Shoes,Seasonal,Oxford,LX-ME-03284,16,16656.59,1056.89,8,0.6405,0.5733,0.0532,New Client,Retail,6.0,0,1
2024-09-23,Europe,Italy,Flagship,Ready-to-Wear,Core,Knitwear,LX-RE-03285,8,21125.84,2534.29,2,0.7775,0.5816,0.06,New Client,Retail,9.8,0,0
2024-08-05,Europe,Italy,E-commerce,Ready-to-Wear,Limited Edition,Blazer,LX-RE-03286,2,6289.24,3287.63,0,0.8861,0.6065,0.1143,Returning Client,Retail,4.1,0,0
2023-11-24,Asia-Pacific,Japan,Boutique,Leather Goods,Core,Tote,LX-LE-03287,26,47049.38,1746.71,6,0.7909,0.7082,0.0562,New Client,Retail,9.4,0,0
2023-09-02,Europe,UK,Flagship,Accessories,Limited Edition,Jewellery,LX-AC-03288,17,19463.18,1109.93,1,0.9269,0.7409,0.0694,New Client,Retail,9.1,0,0
2024-05-15,Asia-Pacific,Japan,Boutique,Men's Shoes,Core,Sneaker,LX-ME-03289,19,25581.02,1006.99,8,0.6905,0.5742,0.081,VIC,E-commerce,9.1,0,0
2023-05-03,Asia-Pacific,China,Department Store,Ready-to-Wear,Seasonal,Dress,LX-RE-03290,7,14793.43,2048.81,3,0.6739,0.5614,0.0715,Returning Client,Retail,9.1,0,0
2024-08-11,Europe,France,Department Store,Leather Goods,Core,Tote,LX-LE-03291,13,23555.35,1862.23,4,0.7377,0.6823,0.0793,High Value,Retail,5.2,0,0
2024-07-27,North America,USA,Department Store,Ready-to-Wear,Seasonal,Coat,LX-RE-03292,19,38908.31,2029.54,5,0.77,0.5582,0.2364,Returning Client,E-commerce,7.6,0,1
2023-08-18,North America,USA,Boutique,Leather Goods,Runway,Tote,LX-LE-03293,27,66842.45,2421.17,20,0.5704,0.7072,0.0495,High Value,Retail,8.5,0,1
2023-02-03,Asia-Pacific,South Korea,Department Store,Men's Shoes,Runway,Oxford,LX-ME-03294,2,2487.67,1218.25,0,0.7518,0.5929,0.1918,Returning Client,E-commerce,8.4,0,0
2024-02-18,North America,USA,Department Store,Ready-to-Wear,Seasonal,Dress,LX-RE-03295,13,25468.51,2001.14,5,0.7056,0.5691,0.0723,Returning Client,Retail,5.6,0,0
2023-04-23,Asia-Pacific,Japan,E-commerce,Accessories,Runway,Sunglasses,LX-AC-03296,26,20470.65,780.31,9,0.7358,0.7118,0.1597,Returning Client,Retail,7.6,0,0
2023-11-11,Europe,UK,Department Store,Women's Shoes,Core,Boot,LX-WO-03297,15,15279.9,979.01,4,0.7804,0.6112,0.0589,Returning Client,Retail,9.7,0,0
2023-04-10,Asia-Pacific,China,E-commerce,Leather Goods,Limited Edition,Wallet,LX-LE-03298,15,42142.72,2865.39,2,0.8381,0.7186,0.1489,Returning Client,Clienteling,5.7,0,0
2024-07-07,Europe,France,Boutique,Accessories,Core,Silk Scarf,LX-AC-03299,10,6971.29,673.88,2,0.805,0.731,0.0514,High Value,Retail,9.3,0,0
2023-05-20,Middle East,UAE,Boutique,Men's Shoes,Seasonal,Derby,LX-ME-03300,26,26535.46,985.13,10,0.7129,0.6056,0.2263,High Value,E-commerce,9.4,0,0
2023-08-20,Asia-Pacific,South Korea,E-commerce,Leather Goods,Seasonal,Handbag,LX-LE-03301,16,30257.63,1882.63,8,0.6555,0.6292,0.1371,New Client,Retail,7.3,0,0
2023-09-23,Middle East,UAE,Flagship,Women's Shoes,Core,Sandal,LX-WO-03302,4,4530.59,1112.62,1,0.7091,0.6477,0.0499,Returning Client,Clienteling,8.2,0,0
2024-09-12,Asia-Pacific,Japan,Boutique,Leather Goods,Core,Handbag,LX-LE-03303,18,31643.75,1729.45,5,0.7669,0.6877,0.0713,High Value,Clienteling,8.1,0,0
2023-04-19,Europe,UK,E-commerce,Men's Shoes,Core,Derby,LX-ME-03304,15,11539.29,814.49,6,0.7129,0.5946,0.2041,Returning Client,Retail,3.3,0,0
2024-12-03,North America,USA,E-commerce,Leather Goods,Core,Handbag,LX-LE-03305,15,27181.54,1828.56,4,0.7808,0.6606,0.1793,Returning Client,Retail,6.4,0,0
2024-03-10,Europe,UK,Department Store,Accessories,Core,Silk Scarf,LX-AC-03306,6,6247.59,831.86,1,0.7674,0.711,0.038,VIC,Retail,8.0,0,0
2024-04-11,Middle East,UAE,Flagship,Accessories,Core,Jewellery,LX-AC-03307,15,12338.17,818.86,4,0.7835,0.7004,0.0501,High Value,Retail,7.3,0,0
2023-04-19,Europe,France,Department Store,Accessories,Limited Edition,Belt,LX-AC-03308,16,15837.98,983.97,1,0.924,0.7835,0.0586,Returning Client,Retail,7.4,0,0
2023-06-05,Europe,UK,Boutique,Men's Shoes,Core,Derby,LX-ME-03309,18,15292.01,838.24,4,0.7918,0.5826,0.1994,Returning Client,E-commerce,7.9,0,0
2024-10-18,Europe,UK,Boutique,Accessories,Core,Jewellery,LX-AC-03310,2,1326.33,674.29,0,0.8217,0.7325,0.0747,Returning Client,Clienteling,5.9,0,0
2023-05-02,Europe,Italy,Boutique,Ready-to-Wear,Limited Edition,Blazer,LX-RE-03311,15,53510.59,3453.41,1,0.9307,0.5983,0.1881,High Value,E-commerce,9.2,0,0
2024-11-05,North America,USA,Department Store,Women's Shoes,Runway,Sandal,LX-WO-03312,7,9384.32,1356.9,4,0.6119,0.6134,0.1401,Returning Client,E-commerce,6.2,0,0
2024-07-13,Europe,UK,Department Store,Ready-to-Wear,Core,Knitwear,LX-RE-03313,21,46375.02,2159.74,11,0.6478,0.559,0.0688,High Value,Retail,8.5,0,0
2023-08-14,North America,USA,Department Store,Leather Goods,Limited Edition,Clutch,LX-LE-03314,6,11170.61,2424.27,0,0.9265,0.7235,0.0547,New Client,Clienteling,7.6,1,0
2023-06-21,North America,USA,Flagship,Accessories,Seasonal,Jewellery,LX-AC-03315,16,11962.17,735.5,8,0.6644,0.7402,0.0648,New Client,Clienteling,8.1,0,1
2024-04-23,North America,USA,Department Store,Leather Goods,Core,Clutch,LX-LE-03316,23,44279.57,1858.3,9,0.6976,0.7081,0.0458,High Value,Retail,9.4,0,0
2023-03-30,Asia-Pacific,South Korea,Department Store,Men's Shoes,Core,Oxford,LX-ME-03317,5,4372.94,882.53,2,0.7125,0.6071,0.0473,High Value,Retail,6.4,0,0
2024-05-14,Asia-Pacific,Japan,Flagship,Accessories,Seasonal,Jewellery,LX-AC-03318,21,15322.49,727.46,15,0.5778,0.7009,0.0776,Returning Client,Retail,7.2,0,0
2024-04-22,Europe,Italy,Department Store,Leather Goods,Limited Edition,Tote,LX-LE-03319,5,22449.16,3283.83,0,0.8966,0.7062,0.0309,VIC,Retail,8.1,0,0
2023-11-27,North America,USA,Boutique,Men's Shoes,Limited Edition,Sneaker,LX-ME-03320,20,19076.47,1235.38,0,0.9724,0.6392,0.1975,Returning Client,E-commerce,7.3,1,0
2023-12-12,Europe,France,Department Store,Accessories,Runway,Belt,LX-AC-03321,23,18925.71,830.33,16,0.5835,0.7241,0.0485,High Value,Retail,6.4,0,0
2023-09-18,Europe,France,Department Store,Ready-to-Wear,Core,Knitwear,LX-RE-03322,19,46778.01,2383.35,4,0.8175,0.5798,0.0503,High Value,Retail,9.2,0,0
2023-02-10,North America,USA,Flagship,Ready-to-Wear,Core,Dress,LX-RE-03323,8,21697.13,2595.35,2,0.7531,0.5989,0.0524,High Value,Retail,10.0,0,0
2023-01-31,North America,USA,Boutique,Accessories,Seasonal,Belt,LX-AC-03324,12,8464.58,680.87,4,0.731,0.7069,0.0491,New Client,Retail,9.4,0,0
2023-03-08,Asia-Pacific,Japan,Boutique,Accessories,Core,Silk Scarf,LX-AC-03325,20,13248.68,668.45,7,0.7233,0.719,0.0402,Returning Client,Retail,6.4,0,0
2024-06-05,Asia-Pacific,South Korea,Flagship,Leather Goods,Core,Tote,LX-LE-03326,26,54369.72,2024.34,8,0.7599,0.7059,0.2159,Returning Client,E-commerce,9.2,0,0
2024-09-26,Europe,Italy,Department Store,Leather Goods,Core,Clutch,LX-LE-03327,13,25823.02,1928.53,4,0.7613,0.6628,0.0703,Returning Client,Retail,9.0,0,0
2023-04-10,Europe,Italy,Boutique,Ready-to-Wear,Core,Coat,LX-RE-03328,31,74092.11,2415.43,10,0.746,0.5897,0.0404,New Client,Retail,6.3,0,0
2023-05-12,North America,USA,Flagship,Leather Goods,Seasonal,Tote,LX-LE-03329,3,6285.02,2079.41,1,0.6119,0.6682,0.0697,Returning Client,Retail,7.5,0,0
2024-07-10,North America,USA,E-commerce,Accessories,Core,Jewellery,LX-AC-03330,24,14908.44,617.48,6,0.7921,0.6618,0.1984,High Value,Retail,7.4,0,0
2024-05-02,Asia-Pacific,Japan,Boutique,Leather Goods,Runway,Tote,LX-LE-03331,22,53444.08,2368.87,12,0.6366,0.6603,0.0505,New Client,Clienteling,8.7,0,0
2024-05-12,Asia-Pacific,Japan,Flagship,Women's Shoes,Core,Pump,LX-WO-03332,13,14510.0,1068.09,3,0.7842,0.637,0.0523,New Client,Clienteling,10.0,0,0
2023-02-22,Europe,Italy,Department Store,Ready-to-Wear,Limited Edition,Blazer,LX-RE-03333,14,36648.21,3532.21,0,0.9865,0.6158,0.0654,New Client,Retail,5.3,1,0
